person_nbr,officer_id,full_name,first_name_npi,last_name_npi,agency_name_score,full_name_score,first_name_oov,oov_middle_initial,last_name_oov,rank,agency_name,oov_agency_name,start_date,end_date
137069,41828,DAVID VENABLE,DAVID,VENABLE,1.0,1.0,DAVID,S.,VENABLE,DEPUTY SHERIFF,BRISTOL CITY SHERIFF'S OFFICE,BRISTOL CITY SHERIFF'S OFFICE,2019-07-22,
82489,41830,LINDSEY CLAYMAN,LINDSEY,CLAYMAN,1.0,1.0,LINDSEY,M.,CLAYMAN,DEPUTY SHERIFF,BRISTOL CITY SHERIFF'S OFFICE,BRISTOL CITY SHERIFF'S OFFICE,2019-10-28,
70760,41827,PHILIP KING,PHILIP,KING,1.0,1.0,PHILIP,C.,KING,DEPUTY SHERIFF,BRISTOL CITY SHERIFF'S OFFICE,BRISTOL CITY SHERIFF'S OFFICE,2016-01-11,
91121,84397,DARRYL HELTON,DARRYL,HELTON,1.0,1.0,DARRYL,L.,HELTON,CAPTAIN,BRISTOL CITY SHERIFF'S OFFICE,BRISTOL CITY SHERIFF'S OFFICE,1996-07-01,
131796,41820,KEITH PENSINGER,KEITH,PENSINGER,1.0,1.0,KEITH,D.,PENSINGER,MAJOR,BRISTOL CITY SHERIFF'S OFFICE,BRISTOL CITY SHERIFF'S OFFICE,2009-02-02,
77828,51322,KENNY ALLEN,KENNY,ALLEN,1.0,1.0,KENNY,Ray,ALLEN,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2011-08-01,
48065,51311,MICHAEL HATFIELD,MICHAEL,HATFIELD,1.0,1.0,MICHAEL,Anthony,HATFIELD,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2014-07-15,
41353,51294,ERIC BREEDING,ERIC,BREEDING,1.0,1.0,ERIC,Shawn,BREEDING,CHIEF DEPUTY,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,1998-07-01,
48470,51310,JASON LOWE,JASON,LOWE,1.0,1.0,JASON,Mark,LOWE,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2007-01-15,
49877,51303,MATTHEW STREET,MATTHEW,STREET,1.0,1.0,MATTHEW,Clayton,STREET,INVESTIGATOR,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2006-03-02,
91521,4148,ALLEN BOYD,ALLEN,BOYD,1.0,1.0,ALLEN,W.,BOYD,SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2024-01-01,
55827,51304,RAYMOND WEBB,RAYMOND,WEBB,1.0,1.0,RAYMOND,"Andrew ""Andy""",WEBB,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2020-01-08,
87336,51308,VESTER WARD,VESTER,WARD,1.0,1.0,VESTER,,WARD,LIEUTENANT,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,1996-02-01,
90868,51305,DONALD REYNOLDS,DONALD,REYNOLDS,1.0,1.0,DONALD,Scott,REYNOLDS,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2003-05-15,
113252,51307,JOHN HAGY,JOHN,HAGY,1.0,1.0,JOHN,Victor,HAGY,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2018-06-16,
150729,51325,RYAN MITCHELL,RYAN,MITCHELL,1.0,1.0,RYAN,Heath,MITCHELL,LIEUTENANT,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2011-04-12,
79416,51321,CHRISTOPHER TACKETT,CHRISTOPHER,TACKETT,1.0,1.0,CHRISTOPHER,Lee,TACKETT,LIEUTENANT,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2014-10-15,
114707,51320,AARON SKEENS,AARON,SKEENS,1.0,1.0,AARON,Alexander,SKEENS,DEPUTY SHERIFF,BUCHANAN COUNTY SHERIFF'S OFFICE,BUCHANAN COUNTY SHERIFF'S OFFICE,2018-08-27,
69555,85497,JOHN WINGFIELD,JOHN,WINGFIELD,1.0,1.0,JOHN,N.,WINGFIELD,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2004-05-01,
17355,51152,MICHAEL ROSSI,MICHAEL,ROSSI,1.0,1.0,MICHAEL,J.,ROSSI,LIEUTENANT,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2013-01-07,
4542,51139,MICHAEL LYNCHARD,MICHAEL,LYNCHARD,1.0,1.0,MICHAEL,J.,LYNCHARD,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2021-11-01,
28965,51141,MICHAEL MAYBERRY,MICHAEL,MAYBERRY,1.0,1.0,MICHAEL,L.,MAYBERRY,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2018-07-01,
59103,51127,MICHAEL HARPER,MICHAEL,HARPER,1.0,1.0,MICHAEL,R.,HARPER,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2018-07-01,
38888,51134,VINCENT KELLER,VINCENT,KELLER,1.0,1.0,VINCENT,Samuel,KELLER,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2004-07-01,
16922,85491,KEITH SYRIA,KEITH,SYRIA,1.0,1.0,KEITH,,SYRIA,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2023-04-01,
15126,51112,CHRISTOPHER CUTLIP,CHRISTOPHER,CUTLIP,1.0,1.0,CHRISTOPHER,J.,CUTLIP,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2018-07-01,
61450,51156,CHRISTOPHER TOWLER,CHRISTOPHER,TOWLER,1.0,1.0,CHRISTOPHER,S,TOWLER,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2004-01-06,
45167,51149,JARRETT REA,JARRETT,REA,1.0,1.0,JARRETT,J.,REA,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2019-04-01,
39254,51132,ROBERT HUTCHERSON,ROBERT,HUTCHERSON,1.0,1.0,ROBERT,D.,HUTCHERSON,MASTER DEPUTY,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,1999-05-25,
94681,51104,CAMERON BYRD,CAMERON,BYRD,1.0,1.0,CAMERON,A.,BYRD,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2018-07-01,
103611,51100,DEMARCO BELL,DEMARCO,BELL,1.0,1.0,DEMARCO,A.,BELL,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2022-06-01,
124207,85496,DANIEL WILLIS,DANIEL,WILLIS,1.0,1.0,DANIEL,A.,WILLIS,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2020-05-01,
79083,51128,STUART HERNDON,STUART,HERNDON,1.0,1.0,STUART,T.,HERNDON,CAPTAIN,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2006-12-01,
99964,51147,CALVIN PRIVETTE,CALVIN,PRIVETTE,1.0,1.0,CALVIN,W.,PRIVETTE,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2020-12-01,
112341,51108,MICHAEL COLBERT,MICHAEL,COLBERT,1.0,1.0,MICHAEL,Vincent Anthony,COLBERT,INVESTIGATOR,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2014-07-01,
102793,85483,STEVEN GRIFFIN,STEVEN,GRIFFIN,1.0,1.0,STEVEN,M.,GRIFFIN,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2021-06-01,
142073,51090,PAUL ADAMS,PAUL,ADAMS,1.0,1.0,PAUL,R.,ADAMS,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2001-07-12,
143578,85478,MARK DOYLE,MARK,DOYLE,1.0,1.0,MARK,Andrew,DOYLE,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2022-12-01,
92825,51124,ETHAN HAGNER,ETHAN,HAGNER,1.0,1.0,ETHAN,J.,HAGNER,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2019-01-01,
148903,51106,BRIAN CARWILE,BRIAN,CARWILE,1.0,1.0,BRIAN,L.,CARWILE,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2022-09-01,
155119,51167,DUSTIN YOUNG,DUSTIN,YOUNG,1.0,1.0,DUSTIN,S.,YOUNG,DEPUTY SHERIFF,CAMPBELL COUNTY SHERIFF'S OFFICE,CAMPBELL COUNTY SHERIFF'S OFFICE,2022-06-01,
31523,6872,TRAVIS NUTTER,TRAVIS,NUTTER,1.0,1.0,TRAVIS,L.,NUTTER,MAJOR,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2002-01-24,
51006,6983,STEVEN OWENS,STEVEN,OWENS,1.0,1.0,STEVEN,J.,OWENS,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-03-29,
15268,7150,CHARLES RYAN,CHARLES,RYAN,1.0,1.0,CHARLES,J.,RYAN,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2009-07-21,
13213,6980,MATTHEW KEELEY,MATTHEW,KEELEY,1.0,1.0,MATTHEW,C.,KEELEY,,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2022-04-25,
1749,7152,NATACHA ASCASIO,NATACHA,ASCASIO,1.0,1.0,NATACHA,,ASCASIO,INVESTIGATOR,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2022-05-27,
30621,6958,ANDREW WILLIAMS,ANDREW,WILLIAMS,1.0,1.0,ANDREW,V.,WILLIAMS,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2017-01-09,
50800,6982,CHRISTOPHER WILLIAMS,CHRISTOPHER,WILLIAMS,1.0,1.0,CHRISTOPHER,W.,WILLIAMS,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2020-10-05,
67121,7015,AUDREY LAMBERT,AUDREY,LAMBERT,1.0,1.0,AUDREY,W.,LAMBERT,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2004-01-06,
16618,78501,KENNETH WERTS,KENNETH,WERTS,1.0,1.0,KENNETH,N.,WERTS,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2023-07-17,
29455,6947,KEVIN MUNDY,KEVIN,MUNDY,1.0,1.0,KEVIN,W.,MUNDY,INVESTIGATOR,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2000-09-15,
21109,88828,EDWARD PERKINS,EDWARD,PERKINS,1.0,1.0,EDWARD,J.,PERKINS,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2023-03-27,
56293,6890,HANNAH MORGAN,HANNAH,MORGAN,1.0,1.0,HANNAH,M.,MORGAN,INVESTIGATOR,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2019-04-22,
70510,6946,JASON ELLIOTT,JASON,ELLIOTT,1.0,1.0,JASON,D.,ELLIOTT,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2019-12-16,
24318,6885,SCOTT BATCHELOR,SCOTT,BATCHELOR,1.0,1.0,SCOTT,M.,BATCHELOR,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-09-13,
32972,6944,BENJAMIN SADLER,BENJAMIN,SADLER,1.0,1.0,BENJAMIN,J.,SADLER,LIEUTENANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2010-04-05,
70167,6884,MICHAEL STAPLETON,MICHAEL,STAPLETON,1.0,1.0,MICHAEL,A.,STAPLETON,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2018-09-10,
51960,6961,JOSHUA WALSH,JOSHUA,WALSH,1.0,1.0,JOSHUA,S.,WALSH,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2016-05-23,
24051,6880,TRISTAN BROWN,TRISTAN,BROWN,1.0,1.0,TRISTAN,G.,BROWN,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2013-01-27,
71103,6710,RICHARD ANDERSON,RICHARD,ANDERSON,1.0,1.0,RICHARD,J.,ANDERSON,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2005-10-03,
60681,6978,BENJAMIN DOUCET,BENJAMIN,DOUCET,1.0,1.0,BENJAMIN,N.,DOUCET,LIEUTENANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2007-08-20,
62424,6984,MATTHEW SCHENEMANN,MATTHEW,SCHENEMANN,1.0,1.0,MATTHEW,D.,SCHENEMANN,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2018-05-14,
76102,6888,CLARENCE MOSER,CLARENCE,MOSER,1.0,1.0,CLARENCE,Scott,MOSER,SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,1988-07-25,
102560,6981,DENNIS TAYLOR,DENNIS,TAYLOR,1.0,1.0,DENNIS,G.,TAYLOR,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2013-05-27,
69590,6882,JASON CHURCH,JASON,CHURCH,1.0,1.0,JASON,A.,CHURCH,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2018-05-29,
114101,6945,GREGORY HESS,GREGORY,HESS,1.0,1.0,GREGORY,S.,HESS,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2017-01-09,
91807,6873,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,1.0,1.0,CHRISTOPHER,R.,WRIGHT,LIEUTENANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2011-08-08,
62425,88825,JACQUELINE HODGES,JACQUELINE,HODGES,1.0,1.0,JACQUELINE,M.,HODGES,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2023-07-17,
116451,6964,CORY RIGGLE,CORY,RIGGLE,1.0,1.0,CORY,M.,RIGGLE,SERGEANT,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-05-17,
149964,6960,NICHOLAS NOTGRASS,NICHOLAS,NOTGRASS,1.0,1.0,NICHOLAS,M.,NOTGRASS,INVESTIGATOR,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-06-14,
147867,6986,INEZ DEITZ,INEZ,DEITZ,1.0,1.0,INEZ,M.,DEITZ,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-07-19,
111916,6979,MAURICE CLIFTON,MAURICE,CLIFTON,1.0,1.0,MAURICE,E.,CLIFTON,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2021-04-19,
72389,6965,MATTHEW WILCOX,MATTHEW,WILCOX,1.0,1.0,MATTHEW,J.,WILCOX,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2018-03-12,
159268,88822,JOHN COCHO,JOHN,COCHO,1.0,1.0,JOHN,A.,COCHO,DEPUTY SHERIFF,CAROLINE COUNTY SHERIFF'S OFFICE,CAROLINE COUNTY SHERIFF'S OFFICE,2023-07-31,
40765,54077,BRANDON EDWARDS,BRANDON,EDWARDS,1.0,1.0,BRANDON,D.,EDWARDS,INVESTIGATOR,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2012-01-01,
74023,85243,KELSEY PETERS,KELSEY,PETERS,1.0,1.0,KELSEY,R.,PETERS,DEPUTY SHERIFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2022-10-01,
42716,54085,JOSHUA BOWERS,JOSHUA,BOWERS,1.0,1.0,JOSHUA,S.,BOWERS,DEPUTY SHERIFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2017-04-01,
43419,54098,KEITH MUSSER,KEITH,MUSSER,1.0,1.0,KEITH,A.,MUSSER,DEPUTY SHERIFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2020-01-01,
62553,54078,JASON HELTON,JASON,HELTON,1.0,1.0,JASON,T.,HELTON,DEPUTY SHERIFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2018-03-17,
112271,54088,BRANDON JONES,BRANDON,JONES,1.0,1.0,BRANDON,L.,JONES,DISPATCH/COMM OFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2016-01-01,
68469,54081,DAVID WALLS,DAVID,WALLS,1.0,1.0,DAVID,A.,WALLS,LIEUTENANT,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2010-10-01,
101614,54102,MICHAEL BAKER,MICHAEL,BAKER,1.0,1.0,MICHAEL,L.,BAKER,DEPUTY SHERIFF,CARROLL COUNTY SHERIFF'S OFFICE,CARROLL COUNTY SHERIFF'S OFFICE,2019-08-17,
39579,78580,CRYSTAL GARRETT,CRYSTAL,GARRETT,1.0,1.0,CRYSTAL,D.,GARRETT,PATROLMAN/OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2019-12-02,
102779,78581,SPENCER PARKS,SPENCER,PARKS,1.0,1.0,SPENCER,C.,PARKS,SERGEANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2015-02-16,
14782,78600,ELIZABETH UNGER,ELIZABETH,UNGER,1.0,1.0,ELIZABETH,A.,UNGER,PATROLMAN/OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2008-10-14,
24397,78569,JOHN ELLIOTT,JOHN,ELLIOTT,1.0,1.0,JOHN,S.,ELLIOTT,SERGEANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2002-01-16,
60414,78594,SHAUN LYNCH,SHAUN,LYNCH,1.0,1.0,SHAUN,M.,LYNCH,PATROLMAN/OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2011-11-16,
108990,78583,MORRIS SMITH,MORRIS,SMITH,1.0,1.0,MORRIS,D.,SMITH,SERGEANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2010-03-01,
37709,78574,JOHNNY CARSTENS,JOHNNY,CARSTENS,1.0,1.0,JOHNNY,L.,CARSTENS,SERGEANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,1997-09-16,
89574,78576,DEON ROGERS,DEON,ROGERS,1.0,1.0,DEON,O.,ROGERS,LIEUTENANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2010-03-01,
38315,78573,STEVEN WILSON,STEVEN,WILSON,1.0,1.0,STEVEN,E.,WILSON,CHIEF,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,1995-09-16,
68003,78570,JOHN HICKMAN,JOHN,HICKMAN,1.0,1.0,JOHN,L.,HICKMAN,LIEUTENANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,1991-08-01,
87154,78577,FRANKLIN ULRICH,FRANKLIN,ULRICH,1.0,1.0,FRANKLIN,H.,ULRICH,LIEUTENANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,1995-03-01,
13200,78584,JOSHUA STEELE,JOSHUA,STEELE,1.0,1.0,JOSHUA,,STEELE,CORPORAL,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2010-09-16,
92036,78589,ERNEST HALL,ERNEST,HALL,1.0,1.0,ERNEST,W.,HALL,CORPORAL,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2005-10-24,
46416,78579,STEPHEN BROWN,STEPHEN,BROWN,1.0,1.0,STEPHEN,G.,BROWN,MASTER PATROL OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2012-06-11,
99284,78578,SHELLEY BEASLEY,SHELLEY,BEASLEY,1.0,1.0,SHELLEY,M.,BEASLEY,MASTER PATROL OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2015-06-01,
88298,78571,MARK HILL,MARK,HILL,1.0,1.0,MARK,S.,HILL,LIEUTENANT,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,1990-05-01,
113315,78592,ROLAND KELLAM,ROLAND,KELLAM,1.0,1.0,ROLAND,S.,KELLAM,PATROLMAN/OFFICER,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,CHESAPEAKE BAY BRIDGE-TUNNEL POLICE,2019-05-17,
7102,88851,MARC RICHMAN,MARC,RICHMAN,1.0,1.0,MARC,,RICHMAN,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2012-02-13,
25254,83180,SHANNON WALSH,SHANNON,WALSH,1.0,1.0,SHANNON,,WALSH,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2022-11-01,
158007,88831,DYLAN ALLEN,DYLAN,ALLEN,1.0,1.0,DYLAN,,ALLEN,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2023-01-09,
89147,83181,MICHELLE SEE,MICHELLE,SEE,1.0,1.0,MICHELLE,,SEE,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2020-11-04,
99078,88848,JOHN MUSSER,JOHN,MUSSER,1.0,1.0,JOHN,,MUSSER,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2010-06-01,
41837,83175,JASON HOUGH,JASON,HOUGH,1.0,1.0,JASON,,HOUGH,SERGEANT,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2012-06-01,
58173,83173,JAMES HERRON,JAMES,HERRON,1.0,1.0,JAMES,,HERRON,SERGEANT,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2008-01-08,
140728,83182,STONEY NICHOLSON,STONEY,NICHOLSON,1.0,1.0,STONEY,,NICHOLSON,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2021-01-01,
116316,83174,DARRELL CURTIS,DARRELL,CURTIS,1.0,1.0,DARRELL,,CURTIS,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2009-07-13,
141246,83177,ANDREW MORELAND,ANDREW,MORELAND,1.0,1.0,ANDREW,,MORELAND,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2015-07-01,
153181,83186,LAJUAN CURRY,LAJUAN,CURRY,1.0,1.0,LAJUAN,,CURRY,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2022-01-13,
152461,83185,JOSEPH UNGER,JOSEPH,UNGER,1.0,1.0,JOSEPH,,UNGER,DEPUTY SHERIFF,CLARKE COUNTY SHERIFF'S OFFICE,CLARKE COUNTY SHERIFF'S OFFICE,2022-01-01,
103836,40655,GREGORY MAY,GREGORY,MAY,1.0,1.0,GREGORY,E.,MAY,DEPUTY SHERIFF,CRAIG COUNTY SHERIFF'S OFFICE,CRAIG COUNTY SHERIFF'S OFFICE,2018-10-01,
